location_name,sex_name,age_name,year,official_population,reconstructed_population,absolute_difference,relative_difference_pct,key_match_status,reconstruction_available,comparison_status
United States of America,Female,25-29 years,2004,9508126.557644976,9508126.557645023,-4.6566128730773926e-08,-4.897508299711534e-13,both,True,compared
United States of America,Female,25-29 years,2005,9747723.02079065,9747723.020790735,-8.568167686462402e-08,-8.789917058771155e-13,both,True,compared
United States of America,Female,25-29 years,2006,10011705.37014016,10011705.370140225,-6.51925802230835e-08,-6.511635911452199e-13,both,True,compared
United States of America,Female,25-29 years,2007,10220341.741776934,10220341.74177701,-7.636845111846924e-08,-7.472201326331739e-13,both,True,compared
United States of America,Female,25-29 years,2008,10386537.687258324,10386537.68725833,-5.587935447692871e-09,-5.3799789842844994e-14,both,True,compared
United States of America,Female,25-29 years,2009,10487243.209838929,10487243.209839052,-1.2293457984924316e-07,-1.1722297022148615e-12,both,True,compared
United States of America,Female,25-29 years,2010,10526958.29462042,10526958.294620438,-1.6763806343078613e-08,-1.5924644017679258e-13,both,True,compared
United States of America,Female,25-29 years,2011,10570670.2720429,10570670.272042926,-2.60770320892334e-08,-2.466923233638402e-13,both,True,compared
United States of America,Female,25-29 years,2012,10620470.834217949,10620470.834218089,-1.3969838619232178e-07,-1.3153690488205991e-12,both,True,compared
United States of America,Female,25-29 years,2013,10701941.025249597,10701941.025249686,-8.940696716308594e-08,-8.354275822688972e-13,both,True,compared
United States of America,Female,25-29 years,2014,10864727.183630234,10864727.183630371,-1.3783574104309082e-07,-1.2686534941325212e-12,both,True,compared
United States of America,Female,25-29 years,2015,11062862.019547852,11062862.01954789,-3.91155481338501e-08,-3.535753050587969e-13,both,True,compared
United States of America,Female,25-29 years,2016,11253231.786648322,11253231.786648337,-1.4901161193847656e-08,-1.3241672682444444e-13,both,True,compared
United States of America,Female,25-29 years,2017,11404868.937685136,11404868.937685203,-6.705522537231445e-08,-5.879526168928054e-13,both,True,compared
United States of America,Female,25-29 years,2018,11453351.871475656,11453351.871475717,-6.146728992462158e-08,-5.366751202126658e-13,both,True,compared
United States of America,Female,25-29 years,2019,11400182.74013058,11400182.740130648,-6.891787052154541e-08,-6.045330333078153e-13,both,True,compared
United States of America,Female,25-29 years,2020,11236018.983513294,11236018.983513396,-1.0244548320770264e-07,-9.117596130624357e-13,both,True,compared
United States of America,Female,25-29 years,2021,11029377.41527768,11029377.41527775,-6.891787052154541e-08,-6.248573054185425e-13,both,True,compared
United States of America,Female,25-29 years,2022,10883572.163203975,10883572.163204007,-3.166496753692627e-08,-2.9094278112090485e-13,both,True,compared
United States of America,Female,25-29 years,2023,10802911.300255986,10802911.300256034,-4.842877388000488e-08,-4.482937287364131e-13,both,True,compared
United States of America,Female,30-34 years,1990,11197307.248750389,11197307.24875041,-2.0489096641540527e-08,-1.829823562609403e-13,both,True,compared
United States of America,Female,30-34 years,1991,11306801.330627086,11306801.330627171,-8.568167686462402e-08,-7.577888242586822e-13,both,True,compared
United States of America,Female,30-34 years,1992,11324116.707425475,11324116.707425512,-3.725290298461914e-08,-3.289696136758427e-13,both,True,compared
United States of America,Female,30-34 years,1993,11284897.892607337,11284897.892607423,-8.568167686462402e-08,-7.592596555149474e-13,both,True,compared
United States of America,Female,30-34 years,1994,11268095.20776147,11268095.20776159,-1.1920928955078125e-07,-1.057936477752423e-12,both,True,compared
United States of America,Female,30-34 years,1995,11116074.339144709,11116074.33914479,-8.195638656616211e-08,-7.372781439357303e-13,both,True,compared
United States of America,Female,30-34 years,1996,10881145.038367536,10881145.038367666,-1.30385160446167e-07,-1.19826691020496e-12,both,True,compared
United States of America,Female,30-34 years,1997,10646503.769506082,10646503.769506082,0.0,0.0,both,True,compared
United States of America,Female,30-34 years,1998,10401241.871073993,10401241.871074082,-8.940696716308594e-08,-8.595797335674698e-13,both,True,compared
United States of America,Female,30-34 years,1999,10214053.04639333,10214053.046393437,-1.0803341865539551e-07,-1.0576939258558389e-12,both,True,compared
United States of America,Female,30-34 years,2000,10148470.267977322,10148470.26797733,-9.313225746154785e-09,-9.176974953103935e-14,both,True,compared
United States of America,Female,30-34 years,2001,10244464.321856104,10244464.32185618,-7.636845111846924e-08,-7.454606577675378e-13,both,True,compared
United States of America,Female,30-34 years,2002,10261526.93416615,10261526.9341662,-5.029141902923584e-08,-4.900968379451271e-13,both,True,compared
United States of America,Female,30-34 years,2003,10199209.45696934,10199209.456969384,-4.470348358154297e-08,-4.383034172417757e-13,both,True,compared
United States of America,Female,30-34 years,2004,10048018.93785148,10048018.93785157,-9.12696123123169e-08,-9.083343978234245e-13,both,True,compared
United States of America,Female,30-34 years,2005,9833900.184231926,9833900.184231956,-2.9802322387695312e-08,-3.030569949802985e-13,both,True,compared
United States of America,Female,30-34 years,2006,9609143.708002271,9609143.708002377,-1.0617077350616455e-07,-1.1048931802086381e-12,both,True,compared
United States of America,Female,30-34 years,2007,9553336.11394983,9553336.113949858,-2.7939677238464355e-08,-2.924598999261284e-13,both,True,compared
United States of America,Female,30-34 years,2008,9637900.877177157,9637900.877177244,-8.754432201385498e-08,-9.083339113931189e-13,both,True,compared
United States of America,Female,30-34 years,2009,9808395.708240235,9808395.708240276,-4.0978193283081055e-08,-4.177869093174374e-13,both,True,compared
United States of America,Female,30-34 years,2010,10036140.752273569,10036140.752273625,-5.587935447692871e-08,-5.567812952829494e-13,both,True,compared
United States of America,Female,30-34 years,2011,10287001.766644793,10287001.766644837,-4.470348358154297e-08,-4.3456280649714956e-13,both,True,compared
United States of America,Female,30-34 years,2012,10496596.497932764,10496596.497932836,-7.264316082000732e-08,-6.920639545810294e-13,both,True,compared
United States of America,Female,30-34 years,2013,10667937.890546812,10667937.89054687,-5.774199962615967e-08,-5.412667398197606e-13,both,True,compared
United States of America,Female,30-34 years,2014,10781602.246817175,10781602.24681727,-9.499490261077881e-08,-8.810833532541246e-13,both,True,compared
United States of America,Female,30-34 years,2015,10838399.854051009,10838399.854051076,-6.705522537231445e-08,-6.186819666673545e-13,both,True,compared
United States of America,Female,30-34 years,2016,10893132.446539693,10893132.446539788,-9.499490261077881e-08,-8.720623115250457e-13,both,True,compared
United States of America,Female,30-34 years,2017,10939827.671170983,10939827.671171082,-9.872019290924072e-08,-9.023925776215984e-13,both,True,compared
United States of America,Female,30-34 years,2018,11008535.570332356,11008535.57033243,-7.450580596923828e-08,-6.76800338185117e-13,both,True,compared
United States of America,Female,30-34 years,2019,11148581.446373671,11148581.446373688,-1.6763806343078613e-08,-1.5036716934540063e-13,both,True,compared
United States of America,Female,30-34 years,2020,11310291.857373254,11310291.85737329,-3.5390257835388184e-08,-3.1290313531844927e-13,both,True,compared
United States of America,Female,30-34 years,2021,11455913.126870155,11455913.126870222,-6.705522537231445e-08,-5.853328724624718e-13,both,True,compared
United States of America,Female,30-34 years,2022,11594755.734400872,11594755.734400902,-2.9802322387695312e-08,-2.570327747334409e-13,both,True,compared
United States of America,Female,30-34 years,2023,11652228.391856482,11652228.391856574,-9.12696123123169e-08,-7.832803240975217e-13,both,True,compared
United States of America,Female,35-39 years,1990,10260424.04486615,10260424.04486622,-6.891787052154541e-08,-6.716863769000734e-13,both,True,compared
United States of America,Female,35-39 years,1991,10500313.845799156,10500313.84579917,-1.4901161193847656e-08,-1.4191157914588562e-13,both,True,compared
United States of America,Female,35-39 years,1992,10752185.205117218,10752185.205117263,-4.470348358154297e-08,-4.1576184495285227e-13,both,True,compared
United States of America,Female,35-39 years,1993,10981297.227182446,10981297.22718256,-1.1362135410308838e-07,-1.0346806188055531e-12,both,True,compared
United States of America,Female,35-39 years,1994,11135157.880969789,11135157.880969798,-9.313225746154785e-09,-8.363802153242279e-14,both,True,compared
United States of America,Female,35-39 years,1995,11303058.802530749,11303058.802530808,-5.960464477539063e-08,-5.273319887714393e-13,both,True,compared
United States of America,Female,35-39 years,1996,11426614.057375818,11426614.057375954,-1.3597309589385986e-07,-1.1899683949340177e-12,both,True,compared
United States of America,Female,35-39 years,1997,11461626.222808858,11461626.222808868,-9.313225746154785e-09,-8.125570983654383e-14,both,True,compared
United States of America,Female,35-39 years,1998,11440085.94543897,11440085.945439084,-1.1362135410308838e-07,-9.931861932242554e-13,both,True,compared
United States of America,Female,35-39 years,1999,11441196.897721384,11441196.897721425,-4.0978193283081055e-08,-3.5816351776309545e-13,both,True,compared
United States of America,Female,35-39 years,2000,11315047.608947083,11315047.60894712,-3.725290298461914e-08,-3.2923328537444565e-13,both,True,compared
United States of America,Female,35-39 years,2001,11109286.79418386,11109286.794183873,-1.30385160446167e-08,-1.173659145377619e-13,both,True,compared
United States of America,Female,35-39 years,2002,10890442.729428336,10890442.729428425,-8.940696716308594e-08,-8.209672405832404e-13,both,True,compared
United States of America,Female,35-39 years,2003,10652569.466002818,10652569.466002835,-1.6763806343078613e-08,-1.5736866487075747e-13,both,True,compared
United States of America,Female,35-39 years,2004,10475392.359921305,10475392.35992141,-1.0617077350616455e-07,-1.0135255068093902e-12,both,True,compared
United States of America,Female,35-39 years,2005,10425909.971991846,10425909.971991912,-6.51925802230835e-08,-6.252939110180001e-13,both,True,compared
United States of America,Female,35-39 years,2006,10518078.67691788,10518078.676917953,-7.264316082000732e-08,-6.906504795350513e-13,both,True,compared
United States of America,Female,35-39 years,2007,10530404.387686178,10530404.38768621,-3.166496753692627e-08,-3.007003945067293e-13,both,True,compared
United States of America,Female,35-39 years,2008,10470975.669361884,10470975.669361923,-3.91155481338501e-08,-3.735616371290246e-13,both,True,compared
United States of America,Female,35-39 years,2009,10314962.88432634,10314962.884326348,-7.450580596923828e-09,-7.22308037408941e-14,both,True,compared
United States of America,Female,35-39 years,2010,10100290.073706413,10100290.073706457,-4.470348358154297e-08,-4.4259603689915147e-13,both,True,compared
United States of America,Female,35-39 years,2011,9867830.705661312,9867830.705661356,-4.470348358154297e-08,-4.5302240092035586e-13,both,True,compared
United States of America,Female,35-39 years,2012,9808885.002794417,9808885.002794478,-6.146728992462158e-08,-6.266491034109422e-13,both,True,compared
United States of America,Female,35-39 years,2013,9887847.734946966,9887847.734946968,-1.862645149230957e-09,-1.88377207979017e-14,both,True,compared
United States of America,Female,35-39 years,2014,10055783.278936828,10055783.278936945,-1.1734664440155029e-07,-1.1669567764785505e-12,both,True,compared
United States of America,Female,35-39 years,2015,10283314.207312165,10283314.207312204,-3.91155481338501e-08,-3.8037880925622376e-13,both,True,compared
United States of America,Female,35-39 years,2016,10532836.847611085,10532836.847611144,-5.960464477539063e-08,-5.658935540135072e-13,both,True,compared
United States of America,Female,35-39 years,2017,10735265.171880923,10735265.171880983,-5.960464477539063e-08,-5.5522284565e-13,both,True,compared
United States of America,Female,35-39 years,2018,10894499.342209648,10894499.342209755,-1.0617077350616455e-07,-9.74535590587596e-13,both,True,compared
United States of America,Female,35-39 years,2019,10983973.416305725,10983973.41630579,-6.51925802230835e-08,-5.935245630356772e-13,both,True,compared
United States of America,Female,35-39 years,2020,11011221.992861483,11011221.99286161,-1.2665987014770508e-07,-1.1502798711152857e-12,both,True,compared
United States of America,Female,35-39 years,2021,11031655.57342084,11031655.57342085,-1.1175870895385742e-08,-1.0130728629991285e-13,both,True,compared
United States of America,Female,35-39 years,2022,11064661.60969558,11064661.60969565,-7.078051567077637e-08,-6.396988734725864e-13,both,True,compared
United States of America,Female,35-39 years,2023,11137561.801007625,11137561.801007738,-1.1362135410308838e-07,-1.0201636240780182e-12,both,True,compared
United States of America,Female,40-44 years,1990,9140013.4804169,9140013.480416976,-7.636845111846924e-08,-8.35539808361266e-13,both,True,compared
United States of America,Female,40-44 years,1991,9610110.047366535,9610110.047366632,-9.685754776000977e-08,-1.0078713696577461e-12,both,True,compared
United States of America,Female,40-44 years,1992,9670899.35885906,9670899.35885911,-5.029141902923584e-08,-5.20028356857692e-13,both,True,compared
United States of America,Female,40-44 years,1993,9786455.86421067,9786455.864210732,-6.146728992462158e-08,-6.28085292341726e-13,both,True,compared
United States of America,Female,40-44 years,1994,10013827.407074831,10013827.407074934,-1.0244548320770264e-07,-1.0230402327018764e-12,both,True,compared
United States of America,Female,40-44 years,1995,10238544.6828834,10238544.682883507,-1.0617077350616455e-07,-1.0369713352294958e-12,both,True,compared
United States of America,Female,40-44 years,1996,10482840.52804614,10482840.528046185,-4.470348358154297e-08,-4.2644437318245736e-13,both,True,compared
United States of America,Female,40-44 years,1997,10735885.350034377,10735885.350034405,-2.7939677238464355e-08,-2.6024567446014025e-13,both,True,compared
United States of America,Female,40-44 years,1998,10970372.981698396,10970372.9816985,-1.043081283569336e-07,-9.508166087966953e-13,both,True,compared
United States of America,Female,40-44 years,1999,11135738.094045889,11135738.094046002,-1.1362135410308838e-07,-1.0203306969282979e-12,both,True,compared
United States of America,Female,40-44 years,2000,11312287.631390044,11312287.631390069,-2.421438694000244e-08,-2.1405384771874826e-13,both,True,compared
United States of America,Female,40-44 years,2001,11448326.012582334,11448326.012582393,-5.960464477539063e-08,-5.206407007442125e-13,both,True,compared
United States of America,Female,40-44 years,2002,11500507.78439088,11500507.784390923,-4.284083843231201e-08,-3.725125814919055e-13,both,True,compared
United States of America,Female,40-44 years,2003,11491998.194028718,11491998.194028752,-3.3527612686157227e-08,-2.9174745871069045e-13,both,True,compared
United States of America,Female,40-44 years,2004,11506752.556704106,11506752.556704141,-3.5390257835388184e-08,-3.075607792988386e-13,both,True,compared
United States of America,Female,40-44 years,2005,11398201.344942885,11398201.344942898,-1.30385160446167e-08,-1.1439099600044866e-13,both,True,compared
United States of America,Female,40-44 years,2006,11195400.081195738,11195400.0811958,-6.146728992462158e-08,-5.490405834434145e-13,both,True,compared
United States of America,Female,40-44 years,2007,10976948.722153578,10976948.722153675,-9.685754776000977e-08,-8.823722348682631e-13,both,True,compared
United States of America,Female,40-44 years,2008,10743661.680863786,10743661.680863813,-2.60770320892334e-08,-2.4272015318279095e-13,both,True,compared
United States of America,Female,40-44 years,2009,10560794.84000528,10560794.840005284,-3.725290298461914e-09,-3.527471516017114e-14,both,True,compared
United States of America,Female,40-44 years,2010,10506855.882013597,10506855.882013721,-1.2479722499847412e-07,-1.1877694564375927e-12,both,True,compared
United States of America,Female,40-44 years,2011,10591827.604635984,10591827.604636006,-2.2351741790771484e-08,-2.1102818725059548e-13,both,True,compared
United States of America,Female,40-44 years,2012,10600177.211793073,10600177.211793156,-8.381903171539307e-08,-7.907323626829693e-13,both,True,compared
United States of America,Female,40-44 years,2013,10536173.665413013,10536173.665413057,-4.470348358154297e-08,-4.2428575117635567e-13,both,True,compared
United States of America,Female,40-44 years,2014,10381818.938542057,10381818.938542113,-5.587935447692871e-08,-5.382424294598223e-13,both,True,compared
United States of America,Female,40-44 years,2015,10172183.114023982,10172183.11402404,-5.774199962615967e-08,-5.676460891325588e-13,both,True,compared
United States of America,Female,40-44 years,2016,9939830.654095387,9939830.65409547,-8.381903171539307e-08,-8.432641825830114e-13,both,True,compared
United States of America,Female,40-44 years,2017,9878964.989366015,9878964.98936608,-6.51925802230835e-08,-6.599130606623118e-13,both,True,compared
United States of America,Female,40-44 years,2018,9950007.728048824,9950007.728048945,-1.210719347000122e-07,-1.216802418742987e-12,both,True,compared
United States of America,Female,40-44 years,2019,10103049.31882256,10103049.318822615,-5.4016709327697754e-08,-5.346574843207142e-13,both,True,compared
United States of America,Female,40-44 years,2020,10306765.857038803,10306765.857038887,-8.381903171539307e-08,-8.132428045617288e-13,both,True,compared
United States of America,Female,40-44 years,2021,10528090.920576014,10528090.92057615,-1.3597309589385986e-07,-1.2915266112312458e-12,both,True,compared
United States of America,Female,40-44 years,2022,10717678.544260198,10717678.544260325,-1.2665987014770508e-07,-1.1817845592648155e-12,both,True,compared
United States of America,Female,40-44 years,2023,10878576.740753336,10878576.740753466,-1.30385160446167e-07,-1.198549806223437e-12,both,True,compared
United States of America,Female,45-49 years,1990,7126274.376763971,7126274.376764035,-6.426125764846802e-08,-9.017511009399128e-13,both,True,compared
United States of America,Female,45-49 years,1991,7285731.235409555,7285731.235409654,-9.872019290924072e-08,-1.3549798876665718e-12,both,True,compared
United States of America,Female,45-49 years,1992,7836689.601408428,7836689.601408459,-3.166496753692627e-08,-4.040605044665208e-13,both,True,compared
United States of America,Female,45-49 years,1993,8226844.698429115,8226844.698429135,-1.955777406692505e-08,-2.3773116892141567e-13,both,True,compared
United States of America,Female,45-49 years,1994,8586957.027312368,8586957.027312426,-5.774199962615967e-08,-6.724384370679951e-13,both,True,compared
United States of America,Female,45-49 years,1995,9032395.300523672,9032395.300523747,-7.450580596923828e-08,-8.248731758331995e-13,both,True,compared
United States of America,Female,45-49 years,1996,9504962.45112248,9504962.451122511,-3.166496753692627e-08,-3.3314142690996983e-13,both,True,compared
United States of America,Female,45-49 years,1997,9580246.480218615,9580246.480218695,-8.009374141693115e-08,-8.360300706491162e-13,both,True,compared
United States of America,Female,45-49 years,1998,9712902.35554132,9712902.355541326,-5.587935447692871e-09,-5.753105758861965e-14,both,True,compared
United States of America,Female,45-49 years,1999,9954182.4432455,9954182.443245597,-9.685754776000977e-08,-9.73033680186697e-13,both,True,compared
United States of America,Female,45-49 years,2000,10200801.045285547,10200801.045285683,-1.3597309589385986e-07,-1.3329648847205178e-12,both,True,compared
United States of America,Female,45-49 years,2001,10459859.596722135,10459859.596722264,-1.2852251529693604e-07,-1.2287212281244372e-12,both,True,compared
United States of America,Female,45-49 years,2002,10721991.939639242,10721991.939639375,-1.3224780559539795e-07,-1.2334257136164907e-12,both,True,compared
United States of America,Female,45-49 years,2003,10963604.23915608,10963604.239156097,-1.6763806343078613e-08,-1.5290415430363073e-13,both,True,compared
United States of America,Female,45-49 years,2004,11139652.524569971,11139652.524570059,-8.754432201385498e-08,-7.858801863053129e-13,both,True,compared
United States of America,Female,45-49 years,2005,11320080.527275955,11320080.527276073,-1.1734664440155029e-07,-1.0366237600412935e-12,both,True,compared
United States of America,Female,45-49 years,2006,11463748.307220142,11463748.307220263,-1.210719347000122e-07,-1.0561286889363944e-12,both,True,compared
United States of America,Female,45-49 years,2007,11522277.902371028,11522277.90237117,-1.4156103134155273e-07,-1.2285854632305181e-12,both,True,compared
United States of America,Female,45-49 years,2008,11522703.567641098,11522703.567641165,-6.705522537231445e-08,-5.819400367169373e-13,both,True,compared
United States of America,Female,45-49 years,2009,11536927.896708412,11536927.896708487,-7.450580596923828e-08,-6.458028223483606e-13,both,True,compared
United States of America,Female,45-49 years,2010,11428779.599290406,11428779.599290483,-7.636845111846924e-08,-6.682117758505976e-13,both,True,compared
United States of America,Female,45-49 years,2011,11220309.570179025,11220309.570179023,1.862645149230957e-09,1.6600657384546993e-14,both,True,compared
United States of America,Female,45-49 years,2012,10995128.364124078,10995128.36412421,-1.3224780559539795e-07,-1.2027854629410997e-12,both,True,compared
United States of America,Female,45-49 years,2013,10755190.921116104,10755190.921116129,-2.421438694000244e-08,-2.2514139560703985e-13,both,True,compared
United States of America,Female,45-49 years,2014,10568552.260991972,10568552.260991998,-2.60770320892334e-08,-2.467417622135673e-13,both,True,compared
United States of America,Female,45-49 years,2015,10512913.454998534,10512913.454998607,-7.264316082000732e-08,-6.909898110639156e-13,both,True,compared
United States of America,Female,45-49 years,2016,10595635.897326348,10595635.897326378,-2.9802322387695312e-08,-2.8126978575410925e-13,both,True,compared
United States of America,Female,45-49 years,2017,10598208.057231992,10598208.057232045,-5.21540641784668e-08,-4.921026639298515e-13,both,True,compared
United States of America,Female,45-49 years,2018,10526680.405840283,10526680.40584038,-9.685754776000977e-08,-9.20114832272028e-13,both,True,compared
United States of America,Female,45-49 years,2019,10367642.644180303,10367642.644180363,-5.960464477539063e-08,-5.749102936996836e-13,both,True,compared
United States of America,Female,45-49 years,2020,10153509.765864553,10153509.76586463,-7.636845111846924e-08,-7.521384514270628e-13,both,True,compared
United States of America,Female,45-49 years,2021,9908899.143350665,9908899.143350702,-3.725290298461914e-08,-3.7595400301977627e-13,both,True,compared
United States of America,Female,45-49 years,2022,9843515.391949989,9843515.3919501,-1.1175870895385742e-07,-1.1353536262589025e-12,both,True,compared
United States of America,Female,45-49 years,2023,9915213.010162964,9915213.010163061,-9.685754776000977e-08,-9.768579622115232e-13,both,True,compared
United States of America,Female,5-9 years,1990,9053458.264282811,,,,both,False,unavailable_zero_burden_number_and_rate
United States of America,Female,5-9 years,1991,9133152.122570962,,,,both,False,unavailable_zero_burden_number_and_rate
United States of America,Female,5-9 years,1992,9242425.115017517,,,,both,False,unavailable_zero_burden_number_and_rate
United States of America,Female,5-9 years,1993,9383397.081239387,,,,both,False,unavailable_zero_burden_number_and_rate
United States of America,Female,5-9 years,1994,9573163.85068502,,,,both,False,unavailable_zero_burden_number_and_rate
United States of America,Female,5-9 years,1995,9770407.988030476,,,,both,False,unavailable_zero_burden_number_and_rate
United States of America,Female,5-9 years,1996,9940988.59322386,,,,both,False,unavailable_zero_burden_number_and_rate
United States of America,Female,5-9 years,1997,10070105.562602168,,,,both,False,unavailable_zero_burden_number_and_rate
United States of America,Female,5-9 years,1998,10125862.249475138,,,,both,False,unavailable_zero_burden_number_and_rate
United States of America,Female,5-9 years,1999,10105149.386010736,,,,both,False,unavailable_zero_burden_number_and_rate
United States of America,Female,5-9 years,2000,10008926.720047446,,,,both,False,unavailable_zero_burden_number_and_rate
United States of America,Female,5-9 years,2001,9909754.164060254,,,,both,False,unavailable_zero_burden_number_and_rate
United States of America,Female,5-9 years,2002,9824352.43811966,,,,both,False,unavailable_zero_burden_number_and_rate
United States of America,Female,5-9 years,2003,9772867.750541668,,,,both,False,unavailable_zero_burden_number_and_rate
United States of America,Female,5-9 years,2004,9773934.810370326,,,,both,False,unavailable_zero_burden_number_and_rate
United States of America,Female,5-9 years,2005,9816171.286201697,,,,both,False,unavailable_zero_burden_number_and_rate
United States of America,Female,5-9 years,2006,9877360.987448078,,,,both,False,unavailable_zero_burden_number_and_rate
United States of America,Female,5-9 years,2007,9926424.859953403,,,,both,False,unavailable_zero_burden_number_and_rate
United States of America,Female,5-9 years,2008,9971661.145517783,,,,both,False,unavailable_zero_burden_number_and_rate
United States of America,Female,5-9 years,2009,10007575.346444288,,,,both,False,unavailable_zero_burden_number_and_rate
United States of America,Female,5-9 years,2010,10034561.623904165,,,,both,False,unavailable_zero_burden_number_and_rate
United States of America,Female,5-9 years,2011,10090707.050980847,,,,both,False,unavailable_zero_burden_number_and_rate
United States of America,Female,5-9 years,2012,10186965.974053252,,,,both,False,unavailable_zero_burden_number_and_rate
United States of America,Female,5-9 years,2013,10266923.748115271,,,,both,False,unavailable_zero_burden_number_and_rate
United States of America,Female,5-9 years,2014,10290999.301565368,,,,both,False,unavailable_zero_burden_number_and_rate
United States of America,Female,5-9 years,2015,10267648.610919137,,,,both,False,unavailable_zero_burden_number_and_rate
United States of America,Female,5-9 years,2016,10192081.482916191,,,,both,False,unavailable_zero_burden_number_and_rate
United States of America,Female,5-9 years,2017,10082480.150981298,,,,both,False,unavailable_zero_burden_number_and_rate
United States of America,Female,5-9 years,2018,9979432.108598923,,,,both,False,unavailable_zero_burden_number_and_rate
United States of America,Female,5-9 years,2019,9932303.006020524,,,,both,False,unavailable_zero_burden_number_and_rate
United States of America,Female,5-9 years,2020,9932181.932557285,,,,both,False,unavailable_zero_burden_number_and_rate
United States of America,Female,5-9 years,2021,9934399.826312602,,,,both,False,unavailable_zero_burden_number_and_rate
United States of America,Female,5-9 years,2022,9922359.202568976,,,,both,False,unavailable_zero_burden_number_and_rate
United States of America,Female,5-9 years,2023,9871665.7558542,,,,both,False,unavailable_zero_burden_number_and_rate
United States of America,Female,50-54 years,1990,5894241.5306111,5894241.530611118,-1.862645149230957e-08,-3.1601099811697787e-13,both,True,compared
United States of America,Female,50-54 years,1991,6021721.463898013,6021721.463898029,-1.5832483768463135e-08,-2.629228844838394e-13,both,True,compared
United States of America,Female,50-54 years,1992,6211125.660600008,6211125.660600035,-2.7008354663848877e-08,-4.3483832303015766e-13,both,True,compared
United States of America,Female,50-54 years,1993,6530436.559690658,6530436.55969068,-2.2351741790771484e-08,-3.422702538562027e-13,both,True,compared
United States of America,Female,50-54 years,1994,6810453.230793206,6810453.230793247,-4.0978193283081055e-08,-6.016955391133105e-13,both,True,compared
United States of America,Female,50-54 years,1995,7032055.265877051,7032055.265877132,-8.102506399154663e-08,-1.1522245051844176e-12,both,True,compared
United States of America,Female,50-54 years,1996,7197514.004091594,7197514.004091634,-4.0046870708465576e-08,-5.563986493906091e-13,both,True,compared
United States of America,Female,50-54 years,1997,7749042.120453269,7749042.120453341,-7.171183824539185e-08,-9.254284223867035e-13,both,True,compared
United States of America,Female,50-54 years,1998,8145395.689926428,8145395.689926535,-1.0710209608078003e-07,-1.3148789838808606e-12,both,True,compared
United States of America,Female,50-54 years,1999,8519941.14050714,8519941.14050724,-1.0058283805847168e-07,-1.1805578982260974e-12,both,True,compared
United States of America,Female,50-54 years,2000,8977328.521345695,8977328.521345733,-3.725290298461914e-08,-4.1496646687309773e-13,both,True,compared
United States of America,Female,50-54 years,2001,9448897.613417208,9448897.613417262,-5.4016709327697754e-08,-5.716720779257395e-13,both,True,compared
United States of America,Female,50-54 years,2002,9533594.808747316,9533594.808747396,-8.009374141693115e-08,-8.40121098323196e-13,both,True,compared
United States of America,Female,50-54 years,2003,9675350.16495071,9675350.164950822,-1.1175870895385742e-07,-1.1550869689317004e-12,both,True,compared
United States of America,Female,50-54 years,2004,9923024.921168037,9923024.921168182,-1.4528632164001465e-07,-1.4641333947482724e-12,both,True,compared
United States of America,Female,50-54 years,2005,10178321.065794734,10178321.065794734,0.0,0.0,both,True,compared
United States of America,Female,50-54 years,2006,10449847.593859876,10449847.59386003,-1.5459954738616943e-07,-1.4794430827585379e-12,both,True,compared
United States of America,Female,50-54 years,2007,10719253.386568,10719253.386568159,-1.5832483768463135e-07,-1.4770136685361297e-12,both,True,compared
United States of America,Female,50-54 years,2008,10965737.367014792,10965737.367014827,-3.5390257835388184e-08,-3.227348663469084e-13,both,True,compared
United States of America,Female,50-54 years,2009,11139424.8302368,11139424.830236929,-1.2852251529693604e-07,-1.153762579806411e-12,both,True,compared
United States of America,Female,50-54 years,2010,11309543.766959231,11309543.766959373,-1.4156103134155273e-07,-1.2516953314697141e-12,both,True,compared
United States of America,Female,50-54 years,2011,11441939.248165432,11441939.24816547,-3.725290298461914e-08,-3.2558207290422523e-13,both,True,compared
United States of America,Female,50-54 years,2012,11490362.299086193,11490362.299086245,-5.21540641784668e-08,-4.538939923818983e-13,both,True,compared
United States of America,Female,50-54 years,2013,11480641.15131638,11480641.151316399,-1.862645149230957e-08,-1.6224225848374196e-13,both,True,compared
United States of America,Female,50-54 years,2014,11483773.582369627,11483773.582369696,-6.891787052154541e-08,-6.001326134412039e-13,both,True,compared
United States of America,Female,50-54 years,2015,11367384.653332151,11367384.653332267,-1.1548399925231934e-07,-1.0159240913737112e-12,both,True,compared
United States of America,Female,50-54 years,2016,11150596.84887072,11150596.848870786,-6.51925802230835e-08,-5.846555220915003e-13,both,True,compared
United States of America,Female,50-54 years,2017,10916850.77348332,10916850.773483466,-1.471489667892456e-07,-1.347906734666244e-12,both,True,compared
United States of America,Female,50-54 years,2018,10670141.302204767,10670141.302204886,-1.1920928955078125e-07,-1.1172231573554614e-12,both,True,compared
United States of America,Female,50-54 years,2019,10476994.456209108,10476994.45620922,-1.1175870895385742e-07,-1.066705813589741e-12,both,True,compared
United States of America,Female,50-54 years,2020,10410044.038424604,10410044.038424639,-3.5390257835388184e-08,-3.3996261403658714e-13,both,True,compared
United States of America,Female,50-54 years,2021,10474613.878307564,10474613.878307706,-1.4156103134155273e-07,-1.3514677771055505e-12,both,True,compared
United States of America,Female,50-54 years,2022,10467265.563830849,10467265.563830892,-4.284083843231201e-08,-4.0928395454440887e-13,both,True,compared
