location_name,sex_name,measure_name,weighting,age_name,age_midpoint,age_specific_slope_pct_per_year,formal_inference_performed,inference_note,method_label
United States of America,Female,Prevalence,equal,45-49 years,47.0,-0.23686502659667763,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,equal,50-54 years,52.0,-0.1943970573150211,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,equal,55-59 years,57.0,-0.16024685431667018,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,equal,60-64 years,62.0,-0.1342644718879682,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,equal,65-69 years,67.0,-0.11302805348861744,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,equal,10-14 years,12.0,0.03253728142642576,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,equal,15-19 years,17.0,-0.18687017816709783,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,equal,20-24 years,22.0,-0.3792617306251578,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,equal,25-29 years,27.0,-0.32777619135208047,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,equal,30-34 years,32.0,-0.22586583034557295,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,equal,35-39 years,37.0,-0.14524915707108121,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,equal,40-44 years,42.0,-0.07343482542441215,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,equal,45-49 years,47.0,-0.02645601100519368,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,equal,50-54 years,52.0,-0.0031382788401534967,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,equal,55-59 years,57.0,-0.0038910569921557503,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,equal,60-64 years,62.0,-0.011713997830065104,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,equal,65-69 years,67.0,-0.0380663595064612,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Incidence,equal,10-14 years,12.0,0.03251456690080978,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Incidence,equal,15-19 years,17.0,-0.34800640257401927,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Incidence,equal,20-24 years,22.0,-0.3421005690831702,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Incidence,equal,25-29 years,27.0,-0.08645458280843732,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Incidence,equal,30-34 years,32.0,0.12224562226412772,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Incidence,equal,35-39 years,37.0,0.21911170113533274,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Incidence,equal,40-44 years,42.0,0.2710504974468453,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Incidence,equal,45-49 years,47.0,0.21191415795547286,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Incidence,equal,50-54 years,52.0,0.14221213076650585,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Incidence,equal,55-59 years,57.0,0.06035443312426558,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Incidence,equal,60-64 years,62.0,0.012622187341682078,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Incidence,equal,65-69 years,67.0,0.013258660353310248,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Prevalence,equal,10-14 years,12.0,0.03196008563601804,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Prevalence,equal,15-19 years,17.0,-0.1715644650434056,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Prevalence,equal,20-24 years,22.0,-0.34216890536411526,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Prevalence,equal,25-29 years,27.0,-0.28525522235390843,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Prevalence,equal,30-34 years,32.0,-0.20402241067968285,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Prevalence,equal,35-39 years,37.0,-0.13308450555344908,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Prevalence,equal,40-44 years,42.0,-0.07121322796667107,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Prevalence,equal,45-49 years,47.0,-0.02547322983793565,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Prevalence,equal,50-54 years,52.0,0.0041877861671313354,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Prevalence,equal,55-59 years,57.0,0.018077244133141157,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Prevalence,equal,60-64 years,62.0,0.019368461211688448,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Prevalence,equal,65-69 years,67.0,0.019868406817535877,False,Descriptive model of GBD posterior-mean point estimates; no GBD-level hypothesis test or confidence interval is available without posterior draws.,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
